slot_range,slot,sig,type,profit,profit_unit,chain_length,num_signers
arb_324115888_324115990,324115963,3K11EgoF2VxpJu6A4CX1tBTyFARYw5EcB73BJrpSJEhMSHB3s9SQ9QZGtdC3sTsqpevhXnP8wMS1Jsq8zeGJ828C,USDC,0.011590000000069267,USDC,3,1
arb_324115888_324115990,324115963,4HjMs5Dq1TetSvqKgHHbkLKX4pXXs9PATvUsFV8V2kBYDLUmwuN92Bof2UkWACpAxTvndRK3Ew9MAYNVEcxZGhQv,USDC,0.01608999999984917,USDC,3,1
arb_324115888_324115990,324115963,5XfL5MbR93jZYJyjKh1Vr7VDLzpof7W3WgurFFBMYUEtWf8r7BSPw6dWzkJZKTMExmH9sutSjbtgqd6s6f7CdMve,SOL,2.2643000001846105e-05,SOL,5,1
arb_324115888_324115990,324115963,2n9AS7mPTWfTtW4zJ5YLUMzQ2fQUgYypTpXQXGyPrpXhRXscyimhpW3UvmwPr6nSQJqQ8tugpZbYL9gD7m2rtFZi,SOL,0.0005625040000016128,SOL,4,1
arb_324115888_324115990,324115963,45y5kmqtsDXYWjnsGVFm2VaEiavcd84QAzgPK9cx7UuqjtizLdndK6g6Mc8bEJi6dH3dzaPgwGzqtoz9vZFcxJ3j,SOL,9.741800009914784e-05,SOL,4,1
arb_324115888_324115990,324115963,5jYrKv691p16KzZAMEQed2oqucPJXwuNvqhbusoLvaL54DCTWtig7h4QquhygcLNLjjhfkw5ZWemqxwULE4VRgo2,USDT,0.0030520000000251457,USDT,3,1
arb_324115888_324115990,324115963,67ekB26j58QJGCknSGVjDtU36LGooHbE2pVDYwqDNXX9URBLeKD25ig2Hf5efCaK5GCrpfH7xDxKSWVzL5Q4C5ar,SOL,1.7599999997802587e-05,SOL,5,1
arb_324115888_324115990,324115963,3wXwsdUFtjumZKbFxxMe7utNoceVSD1iuSKUaA9PFSbwq3Way2AyCvSEqVv3ga2ZnZ8oYsBRb2BPdyou1hrWRxvU,SOL,0.000516600000041218,SOL,2,1
arb_324115888_324115990,324115963,3FkLWPNTNePn5wq8z1njGgL434khTPSoDLQydP51oH5XFDbDX4EH9c4K8dybroZJwF8gpR5r9D96D93C1nvi5ZTU,USDC,0.028265000000828877,USDC,4,1
arb_324115888_324115990,324115963,5tKi71C79Z3qN4SCuX1aAHCrJBUwVH4YsrqUP4gCDVKxEes1gwYJ2jaQQuXgvbdWXgJVYqjeC9ja2C1ZQYfAUywg,SOL,0.000327501999954692,SOL,4,1
arb_324115888_324115990,324115963,5DJXoCNubJJ8HeQKXFyXsf8GcPRGCE3vwgQKsTHkc9wsi9ExCmF2656VSF5ZQCSpLWhCvAskQjy72ubRufJ2d7Fv,USDC,0.03305900000123074,USDC,5,1
arb_324115888_324115990,324115963,5Uy52xnFcbsfLidwyFeEG79qQSV9GsNVrqPeWRX5jQR1zR1Tmdvnzb2hrcGqBQdd1V8aZrcCvYNm3J21sv9gLcR2,SOL,0.00011754299999977504,SOL,3,1
arb_324115888_324115990,324115963,5jZqbVvdomexMZidkneibLDrkf2ToCEh2tTHTTfJthEqQMMDxEfKqkTBQw655SGNtpo5cYg4kvEsQ2AdRKwrKtts,SOL,1.6981999996546458e-05,SOL,2,1
arb_324115888_324115990,324115963,e8J1KU7UQLcDTT4yQd86cqqqcE9k8CpEMGSbGBvCJoBfydq2G8gWLPieEhMCCkUtiaVNfdjkqNLsyKpy3SfWAD2,SOL,1.86980001271672e-05,SOL,4,1
arb_324115888_324115990,324115966,4V4RarP6iYyRVWL8hzRDGYieotarxj91VZ3fZNeTQYj4xTC3asasDkr8Qjdm9EqQvB2iR7hcNFF4rS4MiBroRhU5,SOL,0.0001470320000036964,SOL,2,1
arb_324115888_324115990,324115966,8kLdnfBTh2xAZWYQkEo75K49PMnZpgzHtzm1WhF1r6VnT4vtHyiNn9o4kPF4BpNBZLdJ5kFQEr2gZxJaF53ZRgs,USDC,2.271173999994062,USDC,3,1
arb_324115888_324115990,324115966,58wH46XMJwbJNWZpEZfofG8Ydsrm6nyZa3zBhKYMTuPfJXbQAotCZE6kLWyqkGwQ4ent8T5k4mNkXdp1FknZCUxu,SOL,0.0009003420000137017,SOL,4,1
arb_324115888_324115990,324115966,49wGHLsQj8TXrhB3CrT7asneydrocviCiHRWB8TLfGhBUbsYe7kTK21EgiauAVUoTXWJy7FNC1iPFuLk7dDmGTDM,SOL,0.00011679500000195828,SOL,3,1
arb_324115888_324115990,324115967,3Pk6RGAG2UwEwA1RwTD6WvdvUi6zaVTpo8LKAYFyn4kKVMDwHzZPETbga8XeizeqFuDEuvxDs2nGfS9KfuRpLeuY,SOL,0.000379760000374161,SOL,3,1
arb_324115888_324115990,324115967,4xS7gdtChD7FBWG5guSWxsP8NoCrBQP1xeKTGAYDdvd9jwpw67HYFnj7gZMF24EcKTHvj2B2bU48F9QXbEz4sL3B,SOL,0.00026195499987814296,SOL,4,1
arb_324115888_324115990,324115967,2Kw3TYPXcE93W8LFSnZe8M3pjeHce7RZHoqWzGhWLTuetS1XMzZxze5XPCPPmpdAtKoqk7KwGL9rXZQwKQUi4H64,SOL,0.0015342060000002153,SOL,4,1
arb_324115888_324115990,324115967,3F4FfS1QW4GBdCpTSF5u2TDGzF9svrz6nrHDNVKPqtBUeQQHx3S9VoeK7MXVaLnDSkcpSDAT9vssshHbmQcsL3EG,SOL,0.0007666179999987646,SOL,3,1
arb_324115888_324115990,324115967,66QRmG93Cnota1HjZovb9ST5LBSmurjwFNV6NAVXSLi6FcPvMTn83Lf2pC7hfYBRNyryPNogjgXXRmPNJ5jhzJC2,SOL,0.0002044819999996992,SOL,4,1
arb_324115888_324115990,324115967,2a9nDFs9Pcvac6fgi8SyhQUX7kZmTyVzmvWG4AKdma3gy6u1UFkVwvrncvY2mydn4CViTsb86JS8Wyy4H8HPgGb1,SOL,0.0013352729996946582,SOL,3,1
arb_324115888_324115990,324115967,3mTTscK7Rw7Sxu4WT7WEXQYhfpz3yeuibzdRC6bNbEmCCZZNChsHwicuvS214tBeWRg9EvVzETzSYZQTkpNuFY4v,SOL,0.00025097499999945385,SOL,3,1
arb_324115888_324115990,324115967,5GAnDRj8XjUhe4vwtjgUee9A1Af5LfLtQcWGg9zwhvp1G9gi4jbd7GeZgn3zxtxVqXZqnmtTp9nxbQioDoMgiJ8x,SOL,0.009676858999551561,SOL,2,1
arb_324115888_324115990,324115967,499aZoDg128ZeayYHRtfYn9xo4Q9xJr5eTLMvYnG31zwaWgphmSW5fNSG9WV1wu8rAwF8BpT1um7echubzYC13iY,USDC,0.10310200008098036,USDC,2,1
arb_324115888_324115990,324115964,RtzAAMacfhFy1KsBfitgdF7Hb9MQ41asuGZmbSPAKmfHNSDCsoFdGo35EcqbssVauccWU7izeocVwRdikm2HTTs,USDC,1.6623980000000103,USDC,4,1
arb_324115888_324115990,324115964,2sxwtaoHr7h1rzXWzNsdrQsdXC1hxDnwARYeoLfPEP1xe8664r5WfVaTGB5My2sD5Q3Yaq1Mx6LT1eqvHBBzvmn8,SOL,0.002452086999991403,SOL,2,1
arb_324115888_324115990,324115964,4kngcVE6VB3AoJqcWMWemcxB3sysHtJCb9ACF2rHKKHMkr8GoM2umBPAYZayrJEP4fqvgWTCJapDutRDvFpyCNGN,USDC,8.41948400000183,USDC,3,1
arb_324115888_324115990,324115964,5u7WZKKdpr9Bwprjbu9ijpoNXmFs9Zbtdhu4BgxrjX1cJegFLbXBEzazeeeGALQchD3NUMGYk1eWYYFqDa2doVyL,USDC,0.0017169999991892837,USDC,2,1
arb_324115888_324115990,324115964,29Wrj57LWd2315PZAcqQyy7qmwXSfKWcLKA3TG1y8dKxEn3mhz8XwKX1mCgoPoyaKdvYVEEjgR1KqFwoQ8B7BySC,SOL,0.0007369629999823021,SOL,3,1
arb_324115888_324115990,324115964,3YmmTZ1LGzwXfvfNPSQG8p1nvPZ6YPeo21a2DWynz9sfXEPMZX3GcdAowPA6nwv3WReh3YrRnAxEaTa7rCt82EeW,USDC,0.010558000001765322,USDC,2,1
arb_324115888_324115990,324115964,2jEHzgNvL2E71QRU3iMvhTSw9T9GHb5caA1fXkZv3kedHZUwNqZgcFC38nudmoD6cEBuSthoegSJMRP6cLTtpDFc,SOL,0.00046192999998466834,SOL,3,1
arb_324115888_324115990,324115964,4dziBvuRxGtgW8shTTKZZuA2m9MozSZT48igTQMYJjqWk39b1Zy9zYH98BaLFCtcKUKtGmb1PXBsetbE266rYtqr,SOL,5.500000000000062e-05,SOL,4,3
arb_324115888_324115990,324115964,2qoN2b3CyGyhwSc13EecqFMGGozZjy94geZuoELCbbUhVMCCA4hH92dRjw2YRewxy8jU7CaoYS62oZSXmFMGJx4E,SOL,0.0005312349999955172,SOL,3,1
arb_324115888_324115990,324115964,2hZz1SU5hsNaF6pCY5WsPuw1p8Ci2FqUm1fa5JFtxTaz5VQCWhS3etXT58z1neRFcheQjcMrbaF4qwftVamt62YZ,SOL,0.0005482609999898757,SOL,3,1
arb_324115888_324115990,324115964,5AnFaLqtRP4uKvvdoBM6UyQDb8iU8udXdb6Wn2RCTbNSfksQEtJ5j7ujWHn6tmpsR5Dpwh5B1DcQADaiL2sBCNti,SOL,0.0009092019999925486,SOL,3,1
arb_324115888_324115990,324115968,3DpsD8bfZMo7P7pwwuyjomVHwfY8CthrBU5XBbenqtjWCUpAe5RzLcUKbBgrDKZPmA4ab41Xt9bikGwVx656MHqx,SOL,0.00949694699994013,SOL,2,1
arb_324115888_324115990,324115968,2yFjmmFVnrqFgSHUMJytNodapeRPAmV1chAR6k6B2SqoJ5rsKcvsNAFmg8HN7rrFVSAEzGsVbon4ckArywKmVBtj,SOL,0.009018681000033871,SOL,3,1
arb_324115888_324115990,324115968,22awGtuCdSnqfDjJ4U9EWLzmbKS8EwnkhhW9y5oZ7MeUEbQEqGM5MjCtjFkmQvn1EtM7SF5L4X4ZXn4mQbHL1PpW,USDT,126.80048000000001,USDT,3,1
arb_324115888_324115990,324115968,2ekeFHM21CqmwRAHDoP7vVt8ygZQ72B3mcTJn36XKd2d2dwzYMRfYZ1KE9E9A8WWAxoPJkPLsBGRm5WZoLkJFrB8,SOL,0.0002489280003050312,SOL,2,1
arb_324115888_324115990,324115968,67F9SQF9hqyT7QGMLj2Kur4wceVYUiD1zJgp8GXdNN9ptfA3jfsg7cdV7MANRFCbuNoCWX5tLnEaFLEvfrxPdQ6F,SOL,0.001787785000000413,SOL,3,1
arb_324115888_324115990,324115968,TSdp5Qs4xTWguPWv7pTdJf8HTD6zP3iFAy9pqJk9JNRxZEY2hCfMmTtYDpzpxPm6fkhcT3oFPVRiL2H7Wyq5axH,SOL,0.00040407900000218543,SOL,3,1
arb_324115888_324115990,324115968,2NkFCPpQ7vZL8USuzXKhECM681efHtwbYZQ3qWdo59KP9AVswLQPfNNMcgQEXiaD3urt4qzLVqcAz1DzUYZQKsVh,USDC,2.854215999948792,USDC,2,1
arb_324115888_324115990,324115960,4qd931Txmbf9LM2M1h6XK8jfZTYXRn5TPkqC2we5P6X5keBiA44k6EzYGXxhkmCoemtDXgpf3aXT5Crx56jicTSj,USDC,1.544116999997641,USDC,2,1
arb_324115888_324115990,324115960,49xLsDrdmzqapAGn4s7BZt4toRapgDnvitxqog8vxQWSGaYnQYhmNkYZKTe4k6b3M5YQr1A9vQWix1yTyFpNSC72,USDC,97.26563000000169,USDC,3,1
arb_324115888_324115990,324115960,32nKeXPtDxxgfCKwGjM8XfJPq49WeMzrThCk5QnTtgZYfrNcn5EzMwgdtBi99VJnuAk7pWAgwM5HU3sLBpwjvRAy,SOL,0.00030336700000042384,SOL,3,1
arb_324115888_324115990,324115960,3ZoLkYNqgC3xF7MwCryUdTPnG68VC9oZCxPTMvezNhccXq4XZKEhTJxw261Rw3Ht7qqiqYQLj6KHmFHPeyxdgDPc,SOL,0.0022406219999996585,SOL,3,1
arb_324115888_324115990,324115960,3iaZCZzJBua3SdvhftZTMWC5NaqyvjAzSMxbU9nwFx6fxNJqQHNi8Kx8N8diJs4jJ78fmHSZrn6pW4CvzXwSzEXn,USDC,0.2707970000010391,USDC,3,1
arb_324115888_324115990,324115972,4J4QjYjUeQhvjvFJAPkPNemz7U5YfGfyePFE5gmeU89v9LFB1RGyBAmHCZhuMr6MycRiRV7ghnXr3m5Cn9C7VtWh,SOL,0.0025306769999323387,SOL,3,1
arb_324115888_324115990,324115972,3vjTWzy5FL6n4dsGPr4yJ57rqd8L9GR2C67mtx2Z7BhozbJZQZN5kiUHo6tttfJ3CdBdbm6w1U8mugiAiffKkbMg,USDC,0.015986999999995533,USDC,2,1
arb_324115888_324115990,324115972,4FYf8NCkfCoQzx1nMnSKZK9RGV47ssVPixYwiRa9TEQF5jAt6iw2x3zUrEs997FGQuYYNTvNRe5mdubq9aJnfK9B,USDC,0.011630999999852065,USDC,2,1
arb_324115888_324115990,324115972,5n6C1xfVL8124pGZkA1TLdry8pQp8CLt3rWgFAwTLa24fVVUu8bM2NasDKq9H9VKfbLmLEeE4s2sZ8WsFVivxu6G,SOL,0.001213140999996884,SOL,2,1
arb_324115888_324115990,324115972,3JRQftFgo7Gu3CvL4WZeP5PsqQk94joLDsXWJJvpwisJN19Xw4f3HG8xBEZa7x5Sm6qbCqoE8aWhRfoWWaYxGGTV,SOL,0.0005003609999992117,SOL,2,1
arb_324115888_324115990,324115972,2mMXRXAeP6Ta6y82QNEAM846o1M5YWMFBczjiiGxXG4Sg5BcPeTfxzdmaqcGbnST85CAaF46eVV7X4zPHN3Qwt4,USDC,1.4990109999998822,USDC,3,1
arb_324115888_324115990,324115972,5B6sbVVya7cfFUTfjxX2HRPtAaw18GojQ2s4p6gPsVcKPrj3gcTdtFeNzVmmfit6AaindhMjZdUt5xqfoLnZYucQ,USDC,0.2603610000005574,USDC,3,1
arb_324115888_324115990,324115969,385mc7UPpjrqFM3Agw4L7Yh8aeoqGoVopsuxgLzm5eEP6rAYqUuTCWmP4msanGrTNF7YdH7wNuLTLUvs1hKsbVVH,SOL,0.0012754410000028072,SOL,2,1
arb_324115888_324115990,324115969,46HcB2TCjTKzHiC1mtXGHEnCdHNvvp9w7FNHQDYW6F6Mw2XTyJzaKTAqDSSFauKWXpNoDbXyZdeRz3AaRwZ2M9d9,SOL,0.0017041030000001667,SOL,2,1
arb_324115888_324115990,324115969,eepT3a8fsqZTzz4TiNepKZzXX76SMoLwY5Hy7JxndTvEhq7qt4iaXMFNL5Thb9q8KDf4VZixpP2iDvYQGNfcm3p,SOL,0.0002876930000489748,SOL,3,1
arb_324115888_324115990,324115969,43pQQ2y4myD9PMtju327LD17azx9XuoEJ4mTDiGtzR5SCi2wyqsELXDNmoyMX1sVEHJvZecYfg2EA2L4mPX9FRWe,SOL,0.00017556200000172246,SOL,3,1
arb_324115888_324115990,324115969,3xx8MjzxCjpmmAHo97oME2Ug7HoSFEdihB63MNKLiB124i7J1482NrnNUn1qNzc8gubjjf4iYaiUfp1Dqar8So2W,SOL,0.0007333499999999408,SOL,4,1
arb_324115888_324115990,324115969,MBCkLt1f5WRNdgYnKNmSM4kQrtJuWWSkJcmak6HVDjwKp3xhMZhpRvmunGwju8Yzktie3QbwBHhZwBuXxiACGdM,SOL,0.0003019390000285054,SOL,3,1
arb_324115888_324115990,324115974,4X4dFvjcEY3dC2EQ9u7Esi3B9gJTmyXPJkXTFMswibF5AdL4KVMH6KxW6L58frHpzBahoDfK28kg4788PAHP93XR,SOL,0.0015658390001202704,SOL,3,1
arb_324115888_324115990,324115974,5pPHTSDXBYGFZ4bUMsZhtiSRcJYqhshM6n12bDQTvY8LgGXath6yv6Qn398oRvsgp55CUPxzmbXpUTE57G5YKLs3,USDT,0.16226099999948929,USDT,3,1
arb_324115888_324115990,324115974,35X9eDpRqHwpBd9bBBeQwawT1FddR72cA5MQ6PBvAbpgHnm7vRj7HuBnwk1wBGC6D7JF3e5HvEEo8iARDXvCYMcW,SOL,2.6280000005062898e-05,SOL,5,1
arb_324115888_324115990,324115974,FFPeFQHv1NLbUsJW3QFLfFv2r2yfLq4si4A6LFMLvDzX2iMc8YdcGKKYnm8EVaeYsfYZ9UUkS7Uv4QCDaT9vy9C,SOL,0.00024748899999849983,SOL,2,1
arb_324115888_324115990,324115974,3tgYR3p1BfCRtwMA96DozQTBdM2WP5TUg4ESYdxPegAfa5Hbc6XSbj5VoL7pidpvrSfqZNigPHh7G1qVr7VQUACb,USDC,0.06729800000175601,USDC,3,1
arb_324115888_324115990,324115974,dRteBwSevRCBJ9xbnM4B4aB47WqzzsfLuMwDEfXpGACuS1tTF6HseAgEcSXcRARQqLPdjHF8HdiSKyMTQ3ibbdw,USDT,0.8883550000009564,USDT,4,1
arb_324115888_324115990,324115974,2vxWK89JbA6HS9vxrjghEzUhTLh98Ab4qiAUrQCyVMQTibT1tkqkPGPa96kPXroBt7Ww4gcHkyimybTkC2eoWdS8,USDC,0.021222000000079788,USDC,2,1
arb_324115888_324115990,324115974,a2yQndf9h9i2VVBJBXVwjnQLeZxf5vMFbrVsA7qaN1sX47wEmhGfZL4pXJ7SqSNMef9jLG8R666murj1svENeYF,USDC,7.899999991423101e-05,USDC,2,1
arb_324115888_324115990,324115974,2qzv72NgRfgB8K5afX9ih8UJXBNzSYQGiSzRDWga7Jj4TqQhVpJ4ezqtEYKZvvfUMrLC5WCu3kheJsBNszeZdBfC,USDC,0.25182599999993727,USDC,3,1
arb_324115888_324115990,324115974,49r5DkFUeVpmytJAYNYeSFaoXgSKLFSLFSUabqhPgbVNh5iLqNbYzzS1uwbvnJrYryVWn4Md7LLro32chePzDEpT,USDC,0.0018190000000686268,USDC,2,1
arb_324115888_324115990,324115974,wPbRxcjHQXDedrFQkJCWKTQLFEwE9VmYXaDARxMg7G5YN2hpr9x5mUPxEP519USsnX7vBoumnjYmvJEoZVj12kA,USDC,0.19835800000146264,USDC,3,1
arb_324115888_324115990,324115974,2ppfRGMcBAh4K8Hj5JnEGHSRWWjvKKTLpJEGAr4NESPMuR1BYAx6MHDTZwQMMrwwvd4jTDvp3rqKtY1sL358ys6h,USDC,0.07654399999955785,USDC,3,1
arb_324115888_324115990,324115974,5ZXAtU3DNKn5p4FusjjZh9RraCkoEwNNAUrDfsZppFmKsrSiUmgCzUfYVtJuVcVvrmmLojgmwuH19trbSDbSEdMV,SOL,0.002050118999739753,SOL,5,1
arb_324115888_324115990,324115975,TqDCLKEDWXiPZnXojpAjmyVtXZq5bnKRrNdjC8y6589gpTEkmNwmjkRSCaiDFE6maZzZisbodnJRHVMkJnHaekN,SOL,0.00110198000005461,SOL,2,1
arb_324115888_324115990,324115975,3pJLhDFAUkDyPYjddHm9oWwrSdyqy9f8bpcf3Wy6aWVtE5JT91gE6VoZ3tASPR4mwvp4XjFgV9XoNuYpYPMxcYQF,USDC,0.21024599999873317,USDC,3,1
arb_324115888_324115990,324115975,VZfUFBs7YQcDnfV6JSV2718hfh47zLgdoQuuS5YW9D6dyXyCVUZzrAwTHUQUG6Cx4UnemJHXV5z3NCNcesr189e,USDC,0.18320300000050338,USDC,2,1
arb_324115888_324115990,324115975,5LQKmsMR4qCyhTJcfdeQUbZm8xchaftUc9k1bo6Wqj2V5cRUTLFL5LXjZ9m2t9FwYqNKZS7FKsoXRz5tFGHhtmtE,USDC,0.02168800000004012,USDC,2,1
arb_324115888_324115990,324115975,41rjeyPf6AkNT9X9MCBq6FVBJJ8b6ySkLbaEuKvpWctK2GZM7JSgvRBB5DRkUvJNQX2dSSQYhk8YKuSN3UBkMqZv,USDC,0.33436199999414384,USDC,2,1
arb_324115888_324115990,324115975,2C6BVyTZmuXdMerFfvHwTP74YttcNaWjh4GcNERWGM6wqqnykYguDtVVemuNdZimnWoSxpCVe5fGFYZLPo3tqGGF,SOL,0.005778439000009308,SOL,3,1
arb_324115888_324115990,324115975,VQCuTVwQd5JFpF1KFT6P5wtqKUbSdCSVNVFUANNL4q47XPSowcN7nBNy68iYtKtMbFpU6ugu8ADsDFqgnBwwjL8,SOL,0.00044721300000414866,SOL,3,1
arb_324115888_324115990,324115975,2B6GXq4WgQw841cHVrhEVP872Busa3ZFYXFa3XJTyvLcZk1zhY3hLcrEXDJzw5WfK8ceGEYG4wgcjsBt4kvkxLfL,SOL,0.0009967640000004621,SOL,3,1
arb_324115888_324115990,324115973,46ZEp9qG6t9sPbYS4LDHmJ3qBvz58duGunbFRD535jUTSxTqDtc482Efu3NEuaGi1wGXHvBZbqPitehpd3SSDQvx,SOL,0.0006031450001345004,SOL,4,1
arb_324115888_324115990,324115973,7gwVnp3P59Y1djSsYd6Knx6pT2ipsFQBTedXbY2Lfc6xnEd73v6EZwPE1VfEwqbzBMqVxT6iqSyBYHZq7pvME4v,USDC,1.0011739999972633,USDC,3,1
arb_324115888_324115990,324115973,54povETcoMYTpHWzRSLEzCAAdEm5ucFGMHLiNArb17JMfQx7aD3caBZCTd1i5F3Ci7Zunj7V6DNhbW6qm1BornNi,SOL,0.0002643840000033248,SOL,2,1
arb_324115888_324115990,324115973,5YCsz2PtUjKjVGhdqDhbACc65Ar6sf7AypRHce962KiZf6uNx1Twp7qpR6G4pDonWTRNxHPw86hcYR6rQj6XLQSo,SOL,9.096000000400824e-05,SOL,2,1
arb_324115888_324115990,324115973,3hKYgbhKkS1cAgK7TpEuskybcoEq4NhnUewGxMvkWsEL36eNXhneYQ8tRPsHMKk9DFWsdA8RxUjA1NkWMhBZf5Ub,SOL,0.00015520399998297682,SOL,2,1
arb_324115888_324115990,324115973,QCqpVfW1fiGBywdubBPr54TVFBYgSc1aSc8j3uXh36sV18qk1NespgvkiRXUDjxYhu7LDub4joCJgR6xJwhyXh4,SOL,0.00033815499999932403,SOL,2,1
arb_324115888_324115990,324115971,3JpSW9cNpsifXGxSWZpQffJyek6peYZEEWZoMfWp5NrQJnEGc634cQNdxqhZFBpe27wt6gkeZa6joPXRV8wcnVnh,SOL,8.862600001343908e-05,SOL,3,1
arb_324115888_324115990,324115971,4gRoCRmHdVe3MfRNsJzcb43ioWc1p4qSNwQ5hStKEcqkCqT3mP2njzbeETo5nEUy9Wfu6GZYFKAZAmjKJyk16phr,SOL,0.0007053299999962319,SOL,4,1
arb_324115888_324115990,324115971,jLugL1rMqesGGiC8Lm7hb953JzaXXqd8wNeZX662jtpt2aUPLtYaUmk8RX1UL1SVXaGEDa6hrcJq8pLfSAdnzg7,SOL,0.00025875200000112215,SOL,3,1
arb_324115888_324115990,324115971,2LXdVUYct53bV6RJf4zhfDcvWDyniWFRAAoZZHR1wFT5fQpJUcXAUm8Sr3gwMoaR7Y5ddHZNCChKpmz52WCtDnJk,SOL,0.0001098530000004177,SOL,3,1
arb_324115888_324115990,324115971,5e7VfuZH8bFvqgkzS4CCnnpjiZTGUMF5yLHMjjLKGFnbFRWYB7d1LH2cZUWf5nWku6op7XSFrnKyQK8w13YKnRac,SOL,0.0009979680000011194,SOL,2,1
arb_324115888_324115990,324115971,2jTvPM8WqVjspStMGk6RddV2X2EYqstbW19Y6KTaBPFRH45qJerQhxYGPirmHQDeKaGrw78V1PLeq4nReDhFEdt5,SOL,0.0028134870000000485,SOL,2,1
arb_324115888_324115990,324115971,5quPLiLVuShxEfpytLdkTfVKeajCECP3Bodyxe32r1dkG19voE8eNxtPeRHtKqYVTS3PvjjTEwS2HRCws8ppQqjM,SOL,0.00011162900000139759,SOL,4,1
arb_324115888_324115990,324115971,uC6qGwcB44vJmpGiqipGA9TbBSKRYDhtQUyPy3cRboXKVDzEdKeWX2Xe1UkgodNz6MLZ41M8V9i6hA3aFnVi2WH,SOL,6.648499999999599e-05,SOL,4,1
arb_324115888_324115990,324115971,2iyqPFy2Eh1TCT5QfawiuyJs3p1bHJzvZ4nksK9kAWpFwGB2oByz8xCLFqCauJwsWZqRGVzB5Hp9qABnkVt6CWCL,SOL,5.419799999928112e-05,SOL,3,1
arb_324115888_324115990,324115971,3d7QuVj7jA1B3U2uuBBXwRFFaA4fTh9Mvzv1Uontq3bjyze1AGKqchAJxE4d9fuURtjutnHFFcUdFU4iYwEwgcBy,SOL,0.00010307900000224138,SOL,3,1
arb_324115888_324115990,324115970,5wbSUNjp6yS5MQ7XcTc2fwnYQ1Bf9a7rrsAhhYfATTL4Ln8HhcEU9VTLUmxBLy7qgSnyHPUTerUxJdpR7gHwj63w,USDC,0.02859099999841419,USDC,3,1
arb_324115888_324115990,324115970,4MFBLo9Qkfkrr6LAd7sKSRo6peZPQoZkzJByZmgBoN8iockmSdHzhQX1q1mL8egyxABkWc4ZG7tYsrcnPVvqzj1U,USDC,0.04561699999976554,USDC,4,1
arb_324115888_324115990,324115970,3Pfr8EduWCWDGEpNMsBnHQUFZ344kQ717cknThH9WUegmfbvVuyZjLQJFHarczYDasT8pZdaAJEKQMFiHbZ3VoME,SOL,0.000964588999999065,SOL,3,1
arb_324115888_324115990,324115970,2RAxj3bQNLuu13AkLDPRy2wC16kXMjFgMFPhJWDzUBXJmZvhZkj8EVUWQghM9stbj8pPL5VoPKnwTxfVExEDZ4Bz,SOL,5.8687000000036174e-05,SOL,3,1
arb_324115888_324115990,324115970,TDGn1G4gGcBeWLxxdRokJhsnseUxaw8aeMuis6WV1t25xUGDEiyahL5h5oL6HsW7WctkUBoiskvBMBvMLbooVJs,SOL,1.3852999999635387e-05,SOL,4,1
arb_324115888_324115990,324115970,3pCuAiKxfRJRUCKqMug4kNwEjikp2A5rzjMsZbRkSkYwAETzfE2hf9sxCbKMqrKjTFpGKPpkXoXahiZaZEBs9PA1,SOL,0.00012827399999946657,SOL,2,1
arb_324115888_324115990,324115970,5J7CA8VbaRnHb2A28DMxEUShEhExJiGpVw3JvC9fZTxKJaQEfbcqwVi3Smf5SiWg7HUxYt28Z8JGNVRMh7LN8vpf,USDT,0.13040300000102434,USDT,4,1
arb_324115888_324115990,324115970,4qmh9VuEFtZECdmrkXvHoWRfoaSiS23kT4SDZhFGzxR6MieZtsMzH2fVNX1ktn8UVfoQhP7hRf5qT87ukaMg5jSc,SOL,0.003627935999998737,SOL,2,1
arb_324115888_324115990,324115970,5APW61Br1WhxJcoa3cwQo9Nnjwt9zGBxAXLkh5Uo7FdWjfWYQ1xugSwVYaHY7C146BaN8T4QuzYNWyinUXxdiWDr,SOL,0.000497718000000529,SOL,3,1
arb_324115888_324115990,324115970,2NxBgiQaAMELx1jjDBAFjpg7YouAWS8zrH9DXVdghgzntBEtwYxdg7HBrNMxhpYNeK4YvycbtosiZdVwFTtU7QyU,USDC,0.10461399999985588,USDC,3,1
arb_324115888_324115990,324115970,6vxnnFTmCE6NFhoLygVsqa7BXFPednkts5d8ZJWvhjoyB9gkGmTnyJ6hsT7xYj3zk6VTLrSA3DTCjWneUFQ2Y5n,SOL,0.005928347000053585,SOL,3,1
arb_324115888_324115990,324115970,2LfxW67NPF4K7si8GUtPCLzy7nsGA7u5z3m4vecPfCEuxGh79USGTakMsqTBTBEEAvVq8KGZhcCr5dmr5cxQvjhy,SOL,0.0006738530000048173,SOL,2,1
arb_324115888_324115990,324115970,2KcpQc6RSGoiiiWEkBtP2Bhw6wnXbE18fR5V59h2ron8i9aJzTtJ7oi3QniYMnaQti6V7kEkmbG73ExUEvbcM6Jg,SOL,0.000311548999999859,SOL,2,1
arb_324115888_324115990,324115981,3emhaada6WDSGFmfmVAVUKmvvW3gxax5EKmsRK8LVLiwp6UGpKHBAAFk6HKGvtLxrSVvoexxYieiyS1NZJCJuTh8,SOL,0.00016306699999430417,SOL,2,1
arb_324115888_324115990,324115981,3qKAmK1SyekC56BkKj9LZ4p8mFz3wabae4BjZ7tnPgTveoQzzFULnx4FyTDySN6QzLMM7cvmK8viFyNTTpjdqwtd,USDC,0.04752999999982421,USDC,3,1
